LATITUDE,LONGITUDE,BOROUGH,Permit Type,Job Type,Filing Date,Issuance Date,Permit Status,Job #,Owner's Business Name,Permittee's Business Name,Block,Lot,Delay
40.868584,-73.860442,BRONX,DM,DM,2023-04-14,2023-04-18,ISSUED,220746913,2942 RADCLIFF LLC,ZEFI & CO. LLC,4553.0,19.0,4.0
40.82307,-73.914947,BRONX,FO,NB,2023-04-11,2023-04-25,ISSUED,210181444,"382 E 159 STREET, LLC",SANDYSTON CONSTRUCTION CO,2405.0,18.0,14.0
40.82307,-73.914947,BRONX,FO,NB,2023-04-11,2023-04-25,ISSUED,210181444,"382 E 159 STREET, LLC",SANDYSTON CONSTRUCTION CO,2405.0,18.0,14.0
40.753276,-73.805886,QUEENS,NB,NB,2023-04-19,2023-04-24,ISSUED,420094212,,DIAN FA LIN INC,5460.0,24.0,5.0
40.683205,-73.784028,QUEENS,FO,NB,2023-04-19,2023-05-01,ISSUED,421801394,SAGOR REALTY LLC,SIKDER HOME IMPROVEMENTS,12240.0,27.0,12.0
40.817096,-73.92997,BRONX,EW,A2,2023-04-19,2023-05-03,ISSUED,240316671,414 GERARD OWNER LLC,770 ELECTRIC CORP,2350.0,1.0,14.0
40.778421,-73.894593,QUEENS,EW,A2,2023-04-19,2023-05-18,ISSUED,440598881,NYC DEP,AECOM USA INC,776.0,150.0,29.0
40.675509,-73.941633,BROOKLYN,EQ,A2,2023-04-19,2023-05-09,ISSUED,340085641,120 KINGSTON AVENUE LLC,CAVALRY LLC,1222.0,40.0,20.0
40.644489,-73.919935,BROOKLYN,PL,A1,2023-04-19,2023-05-19,ISSUED,321768654,7917 REALTY CORP,I.M.P. PLBG. & HTG. CORP,7932.0,75.0,30.0
40.668939,-73.991021,BROOKLYN,FO,NB,2016-04-13,2016-04-14,ISSUED,320624856,,KINGS STAR CONSTRUCTION C,1021.0,55.0,1.0
40.668939,-73.991021,BROOKLYN,FO,NB,2016-04-13,2016-04-14,ISSUED,320624856,,KINGS STAR CONSTRUCTION C,1021.0,55.0,1.0
40.684596,-73.944174,BROOKLYN,EW,A2,2023-03-17,2023-04-19,ISSUED,320946367,,ROCK E SMALL PLBG&HTG INC,1829.0,36.0,33.0
40.750081,-73.944744,QUEENS,EW,A2,2023-04-06,2023-04-19,ISSUED,421666405,43-01 22ND STREET OWNER LLC,JRR CONTRACTING INC,440.0,8.0,13.0
40.686694,-73.823013,QUEENS,PL,A2,2023-04-11,2023-04-19,ISSUED,421192042,,PETER PLUMBING ASSOC. INC,9558.0,41.0,8.0
40.78433,-73.952067,MANHATTAN,EW,A2,2023-04-13,2023-04-19,ISSUED,122092573,NONE,SYMMETRICAL CONSTRUC CORP,1522.0,156.0,6.0
40.762666,-73.785535,QUEENS,DM,DM,2023-04-13,2023-04-19,ISSUED,421812998,210 CONSTRUCTION CORP,210 CONSTRUCTION CORP,5321.0,19.0,6.0
40.667339,-74.010641,BROOKLYN,EQ,DM,2023-04-13,2023-04-19,ISSUED,322161209,ERIE BASIN MARINE ASSOCIATES,TITAN INDUSTRIAL SVC CORP,612.0,205.0,6.0
40.739636,-73.703261,QUEENS,AL,A1,2023-04-13,2023-04-19,ISSUED,421938407,,CASPER PAINT & HOME IMPRO,8777.0,74.0,6.0
40.901726,-73.867433,BRONX,EW,A2,2023-04-17,2023-04-19,ISSUED,240342688,,VENTURE HOME SOLAR LLC,3389.0,4.0,2.0
40.590072,-73.960553,BROOKLYN,AL,A1,2023-04-18,2023-04-19,ISSUED,322011434,2727 CONEY ISLAND LLC,TIMELESS DEVELOPMENT LLC,7411.0,60.0,1.0
40.675515,-73.954049,BROOKLYN,PL,A2,2023-04-18,2023-04-19,ISSUED,321820534,,WASOFF PLBG & UTILITY CO,1224.0,38.0,1.0
40.697561,-73.936273,BROOKLYN,AL,A1,2023-04-18,2023-04-19,ISSUED,321596607,917 BROADWAY REALTY LLC,SKYLINE BUILDERS NYC CORP,3150.0,3.0,1.0
40.762575,-73.822504,QUEENS,EW,A2,2023-04-18,2023-04-19,ISSUED,421091115,38-25 PARSONS OWNERS CORP,VORDONIA CONTRACTING & SU,5024.0,1.0,1.0
40.722221,-74.009741,MANHATTAN,PL,A2,2023-04-17,2023-04-28,ISSUED,123550175,TRIBECA NORTH CONDO C/O ASW & CO,DEMAR MECHANICAL INC,219.0,7501.0,11.0
40.684596,-73.944174,BROOKLYN,PL,A2,2023-03-17,2023-05-10,ISSUED,320946367,,ROCK E SMALL PLBG&HTG INC,1829.0,36.0,54.0
40.69802,-73.974986,BROOKLYN,EW,A2,2023-04-20,2023-05-11,ISSUED,340737590,NYC DEP,AECOM USA INC,2023.0,1.0,21.0
40.755485,-73.831323,QUEENS,EW,A2,2023-04-20,2023-04-26,ISSUED,421721809,"SANFORD PORTFOLIO, LLC",HENRY MYERS PLUMBING & H,5040.0,27.0,6.0
40.753061,-73.996557,MANHATTAN,EQ,DM,2023-04-20,2023-05-04,ISSUED,123915861,CBP HUDSON AVENUE OWNER LLC,ALBA SERVICES INC,731.0,44.0,14.0
40.786352,-73.94995,MANHATTAN,EW,A2,2023-03-21,2023-04-20,ISSUED,123803349,97 LEXINGTON CORP,"LEE & COMPANY OF NY, INC",1625.0,26.0,30.0
40.784555,-73.977601,MANHATTAN,EW,A2,2023-03-21,2023-04-20,ISSUED,123774175,200 WEST 81ST STREET CO,"LEE & COMPANY OF NY, INC",1228.0,36.0,30.0
40.734522,-73.982348,MANHATTAN,EW,A2,2023-03-23,2023-04-20,ISSUED,122759899,325 EAST 18 LLC,ACB EQUITY LLC,924.0,17.0,28.0
40.53979,-74.159559,STATEN ISLAND,EQ,DM,2023-04-11,2023-04-20,ISSUED,520466905,ANTHONY FRANCO,NICOLOSI BROS INC,5268.0,210.0,9.0
40.53979,-74.159559,STATEN ISLAND,DM,DM,2023-04-11,2023-04-20,ISSUED,520466905,ANTHONY FRANCO,NICOLOSI BROS INC,5268.0,210.0,9.0
40.631528,-74.009057,BROOKLYN,PL,A1,2023-04-12,2023-04-20,ISSUED,321481758,UNITED POWER REALTY CORP,COURTESY PLUMBING INC,5736.0,34.0,8.0
40.811469,-73.924488,BRONX,DM,DM,2023-04-14,2023-05-04,ISSUED,220727435,AHOLA REAL ESTATE LLC,JOHN EVAN CONTRACTING COR,2314.0,66.0,20.0
40.727076,-73.88722,QUEENS,DM,DM,2023-04-19,2023-04-20,ISSUED,421805997,57-51 LLC,THC CONSTRUCTION INC,2813.0,15.0,1.0
40.74314,-73.918488,QUEENS,NB,NB,2023-04-19,2023-04-28,ISSUED,421044872,"METROPOLITAN MANAGEMENT, LLC",VREX CONSTRUCTION INC,141.0,51.0,9.0
40.695754,-73.913588,BROOKLYN,PL,A2,2023-04-21,2023-05-31,ISSUED,321843635,614 KNOCKERBOCKER LLC,LIQUID PLBG & HTNG SCS IN,3352.0,34.0,40.0
40.635553,-74.021711,BROOKLYN,PL,A2,2023-04-21,2023-05-24,ISSUED,340488895,446 SENATOR REALTY LLC,EH PLUMBING & HEATING COR,5855.0,25.0,33.0
40.604207,-73.740459,QUEENS,DM,DM,2021-05-10,2021-05-12,ISSUED,421776046,OWNER,"AZCONA, INC",15547.0,68.0,2.0
40.626751,-73.969235,BROOKLYN,AL,A1,2023-04-21,2023-04-25,ISSUED,321970676,,ADASS INC,6520.0,8.0,4.0
40.625116,-73.962074,BROOKLYN,AL,A1,2023-04-21,2023-05-03,ISSUED,321584718,1417-1419 REALTY ASSOCIATES LLC,BBM CONSTRUCTION CORP,6707.0,45.0,12.0
40.768754,-73.870413,QUEENS,AL,A1,2022-12-12,2023-04-21,ISSUED,420665435,YORKSHIRE REALTY CORP.,INTEGRA DEVELOPMENT GROUP,1632.0,20.0,130.0
40.771513,-73.962651,MANHATTAN,AL,A1,2023-03-22,2023-04-21,ISSUED,121867453,THE BUCKLEY SCHOOL,SHAWMUT WOODWORKING & SUP,1408.0,8.0,30.0
40.74024,-73.999538,MANHATTAN,AL,A1,2023-04-10,2023-04-21,ISSUED,121182905,221 W 16TH REALTY LLC,DCG NEW YORK INC,766.0,29.0,11.0
40.85954,-73.869506,BRONX,PL,NB,2023-04-12,2023-04-21,ISSUED,220675053,2279 BARKER AVENUE LLC,AMOK INC,4340.0,75.0,9.0
40.579128,-73.939942,BROOKLYN,FO,NB,2022-11-28,2023-05-25,ISSUED,340766576,SELF,PRO BUILD RESTORATION,8756.0,54.0,178.0
40.691416,-73.811756,QUEENS,EW,A2,2023-06-26,2023-07-22,ISSUED,440790235,,SUNCO CAPITAL LLC,9588.0,19.0,26.0
40.578295,-73.985078,BROOKLYN,EW,A2,2024-06-13,2024-06-19,ISSUED,340248057,2819 WEST 17 ST LLC,CASE PLUMBING LLC,7021.0,81.0,6.0
40.689526,-73.73091,QUEENS,EW,A2,2023-04-24,2023-04-28,ISSUED,440779828,N-A,CENTURION SOLAR ENERGY,12769.0,10.0,4.0
40.691831,-73.965999,BROOKLYN,EW,A2,2023-04-24,2023-05-03,ISSUED,340295237,"155W, LLC",KENNEDY CONSTRUCTION SERV,1904.0,57.0,9.0
40.584727,-73.815773,QUEENS,EW,A2,2022-11-30,2023-04-24,ISSUED,440757325,,WILLIAM JAMES BUSHELL COR,16139.0,24.0,145.0
40.625928,-74.012324,BROOKLYN,EW,A2,2022-12-09,2023-04-24,ISSUED,321967804,,ZHAO'S CONSTRUCTION INC,5914.0,10.0,136.0
40.737903,-73.983834,MANHATTAN,EW,A2,2023-04-11,2023-04-24,ISSUED,121787227,TOLL LAND XIV LIMITED PATNERSHIP,ULTRA GENERAL CONTRACTING,877.0,47.0,13.0
40.691037,-73.941342,BROOKLYN,EW,A2,2023-04-17,2023-04-24,ISSUED,322053647,NYC SCA,SMART HEATING & COOLING,1787.0,14.0,7.0
40.649842,-73.945591,BROOKLYN,EW,A2,2023-04-17,2023-04-24,ISSUED,340858316,,"SUNPOWER CORPORATION, SYS",4887.0,27.0,7.0
40.660114,-73.842078,QUEENS,EW,A2,2023-04-18,2023-04-24,ISSUED,440778393,,HARVEST POWER LLC,13990.0,52.0,6.0
40.745914,-73.945382,QUEENS,PL,NB,2023-04-19,2023-04-24,ISSUED,420665275,VOREA JACKSON LLC,PHOENIX PLBG & MECH CORP,85.0,5.0,5.0
40.685866,-73.873815,BROOKLYN,EW,A2,2023-04-19,2023-04-24,ISSUED,340863104,,"SUNPOWER CORPORATION, SYS",4118.0,6.0,5.0
40.632355,-73.903495,BROOKLYN,EW,A2,2023-04-19,2023-04-24,ISSUED,340854622,,"SUNPOWER CORPORATION, SYS",8063.0,53.0,5.0
40.744821,-73.987207,MANHATTAN,AL,A1,2023-04-20,2023-04-25,ISSUED,122414002,COSMIC REALTY PARTNERS LLC,CNY BUILDING CORP,830.0,37.0,5.0
40.754074,-73.999513,MANHATTAN,EW,A2,2023-04-21,2023-04-25,ISSUED,140590162,50 HYMC OWNER LLC,STAT FIRE SPRINKLER NYC C,705.0,39.0,4.0
40.609195,-73.959324,BROOKLYN,DM,DM,2023-04-25,2023-05-09,ISSUED,322108278,,ALL BOROUGH GROUP SVC INC,6776.0,28.0,14.0
40.754168,-73.930595,QUEENS,NB,NB,2023-04-25,2023-04-28,ISSUED,421796989,37-25 32 STREET LLC,TARGET CONSTRUCTION LLC,374.0,10.0,3.0
40.653573,-73.911718,BROOKLYN,EW,A2,2023-04-25,2023-06-22,ISSUED,340885297,N-A,CENTURION SOLAR ENERGY,4756.0,60.0,58.0
40.675199,-73.814589,QUEENS,NB,NB,2017-07-19,2017-08-14,ISSUED,421037069,,SANYO S CONSTRUCTION CORP,11716.0,75.0,26.0
40.684144,-73.875719,BROOKLYN,DM,DM,2023-04-25,2023-05-08,ISSUED,322092668,METROPOLITANS HOMES INC,HARRY'S DESIGN INC,4127.0,35.0,13.0
40.692523,-73.997155,BROOKLYN,FO,NB,2022-06-03,2022-08-02,ISSUED,320594371,295 VENTURES LLC,HLB CONSTRUCTION CORP,261.0,110.0,60.0
40.592794,-73.964739,BROOKLYN,AL,A1,2022-11-18,2023-04-25,ISSUED,322046102,,CEDARS CONSTRUCTION CORP,7183.0,25.0,158.0
40.754943,-73.972586,MANHATTAN,EW,A2,2023-03-29,2023-04-25,ISSUED,140829085,160 EAST 48TH STREET OWNER LLC,FREEDOM GS INC,1302.0,33.0,27.0
40.755237,-73.992864,MANHATTAN,AL,A1,2023-04-11,2023-04-25,ISSUED,121188801,CENTRAL PROPERTIES LLC,ELK WEST 38TH LLC,762.0,11.0,14.0
40.744416,-73.886097,QUEENS,EW,A2,2023-04-13,2023-04-25,ISSUED,440771620,"GENERATE CAPITAL, PBC",SOLAR ENERGY SYSTEMS INC,1500.0,2.0,12.0
40.865492,-73.863883,BRONX,NB,NB,2023-04-19,2023-04-25,ISSUED,220589245,790 ALLERTON LLC,GLOBAL MANAGEMENT LLC,4439.0,81.0,6.0
40.848209,-73.936139,MANHATTAN,EW,A2,2023-04-19,2023-04-25,ISSUED,123900109,THE GEORGE UNITS LLC,TAB RESTORATIONS INC,2162.0,1.0,6.0
40.847052,-73.933578,MANHATTAN,EW,A2,2023-04-19,2023-04-25,ISSUED,123900001,THE GEORGE UNITS LLC,TAB RESTORATIONS INC,2153.0,1.0,6.0
40.657295,-73.738159,QUEENS,DM,DM,2023-04-24,2023-04-25,ISSUED,421812701,,SB RENOVATION & MODELING,13636.0,14.0,1.0
40.622841,-73.975649,BROOKLYN,AL,A1,2023-01-27,2023-04-28,ISSUED,340761134,ENER-CON TECHNICAL SERVICES CORP,L&T CONSULTANTS LLC,6524.0,75.0,91.0
40.777689,-73.823468,QUEENS,PL,A1,2023-04-26,2023-05-10,ISSUED,421625851,,CATMAN PLUMBING INC,4641.0,18.0,14.0
40.777689,-73.823468,QUEENS,AL,A1,2023-04-26,2023-05-10,ISSUED,421625851,,KLE CONSTRUCTION INC,4641.0,18.0,14.0
40.693108,-73.90397,QUEENS,EW,A2,2019-10-15,2019-10-16,ISSUED,421488811,RIDGEWICK PROPERTY PARTNERS LLC,JGM CONSTRUCTION DEVELOPM,3541.0,1.0,1.0
40.748673,-73.907008,QUEENS,NB,NB,2023-04-26,2023-05-10,ISSUED,421576253,93 LLC,B36 SERVICES INC,1208.0,35.0,14.0
40.724137,-73.826095,QUEENS,AL,A1,2022-11-09,2023-04-26,ISSUED,421945408,,B.J. CONSTRUCTION OF NY,6579.0,132.0,168.0
40.728488,-73.959031,BROOKLYN,AL,A1,2023-01-05,2023-04-26,ISSUED,322084294,72 LLC,LNM CONSTRUCTION LLC,2565.0,1.0,111.0
40.591915,-74.084024,STATEN ISLAND,EW,A2,2023-03-27,2023-04-26,ISSUED,540247678,,HYTECH SOLAR INC,3354.0,108.0,30.0
40.722045,-73.816656,QUEENS,EW,A2,2023-04-14,2023-04-26,ISSUED,440746604,,"SUNPOWER CORPORATION, SYS",6687.0,27.0,12.0
40.748679,-73.907005,QUEENS,NB,NB,2023-04-19,2023-04-26,ISSUED,421576262,56TH ST MANAGMENT REALTY LLC.,B36 SERVICES INC,1208.0,33.0,7.0
40.592646,-74.093631,STATEN ISLAND,NB,NB,2023-04-21,2023-04-26,ISSUED,520295564,,REGAL CONSTRUCTION GROUP,3315.0,8.0,5.0
40.721872,-73.742386,QUEENS,EW,A2,2023-04-24,2023-04-26,ISSUED,440779837,,VENTURE HOME SOLAR LLC,10632.0,9.0,2.0
40.70293,-73.984661,BROOKLYN,AL,A1,2023-03-03,2023-04-28,ISSUED,301831463,"53 Bridge, LLC",LNM CONSTRUCTION LLC,42.0,1.0,56.0
40.690931,-73.929222,BROOKLYN,AL,A1,2023-02-28,2023-05-02,ISSUED,321974119,951 GREENE AVE DEVELOPMENT,IMPACT BUILDERS CORP,1617.0,65.0,63.0
40.810875,-73.904465,BRONX,EW,A2,2023-04-27,2023-05-26,ISSUED,240347175,,WILLIAM JAMES BUSHELL COR,2600.0,197.0,29.0
40.746397,-74.003147,MANHATTAN,EW,A2,2021-05-10,2021-05-18,ISSUED,123868671,"FEDERIC FLEMING, HDFC C/O WEST S","WKR CONSTRUCTION, INC",720.0,25.0,8.0
40.767851,-73.952054,MANHATTAN,NB,NB,2023-04-25,2023-04-27,ISSUED,121237633,CITY UNIVERSITY OF NEW YORK,HUDSON MERIDIAN CONSTRUCT,1485.0,115.0,2.0
40.777835,-73.975704,MANHATTAN,AL,A1,2023-06-20,2023-06-26,ISSUED,123741228,,A & M CONSTRUCTION CORP,1127.0,23.0,6.0
40.676959,-74.016624,BROOKLYN,AL,A1,2023-06-22,2023-06-26,ISSUED,321590863,"LANDE ALEXANDER PROPERTIES, INC.",TEKA ENTERPRISES INC,595.0,300.0,4.0
40.758572,-73.825594,QUEENS,AL,A1,2023-06-23,2023-06-26,ISSUED,421905530,FIRST COUNTY RE LLC.,MILESTONE CONSTRUCTION CO,5046.0,49.0,3.0
40.639346,-73.952247,BROOKLYN,NB,NB,2023-06-22,2023-06-27,ISSUED,340770678,VENTURES DEVELOPMENT NY,HOLLYWOOD CONS. GROUP INC,5212.0,51.0,5.0
40.817091,-73.921646,BRONX,FO,NB,2023-06-23,2023-06-27,ISSUED,210178948,"EAST 148 ST., LLC",OMNIBUILD CONSTRUCTION IN,2330.0,16.0,4.0
40.851675,-73.830656,BRONX,AL,A1,2023-06-22,2023-06-28,ISSUED,220558849,,BIGGER THAN BUILDINGS LLC,4245.0,24.0,6.0
40.637991,-74.077614,STATEN ISLAND,FO,NB,2023-04-25,2023-04-27,ISSUED,520381097,FREEHOLD PARTNERSHIP LLC,ECI CONTRACTING LLC,498.0,40.0,2.0
40.75498,-73.82596,QUEENS,EW,A2,2023-04-28,2023-06-09,ISSUED,440606747,CARLYE TOWERS COOP INC,SASCO CONSTRUCTION SVCE L,5137.0,55.0,42.0
40.688293,-74.000725,BROOKLYN,AL,A1,2023-04-28,2023-05-05,ISSUED,321814186,,"RUSK RENOVATIONS, INC",309.0,9.0,7.0
40.800681,-73.936622,MANHATTAN,EW,A2,2023-04-28,2023-05-08,ISSUED,123755052,ODYSSEY HOUSE INC,D.P. GROUP GENERAL CONTRA,1785.0,129.0,10.0
40.71669,-73.998856,MANHATTAN,PL,A1,2023-04-28,2023-05-11,ISSUED,123380607,89 MULBERRY REALTY CO.,"AMC PLBG, HTG & CLNG, INC",199.0,18.0,13.0
40.728797,-73.986304,MANHATTAN,PL,A2,2023-04-28,2023-05-10,ISSUED,122244277,KUSHNER VILLAGE 329 E 9TH LLC,DRILON PLBG & HTG INC,451.0,44.0,12.0
40.781248,-73.981819,MANHATTAN,AL,A1,2023-04-28,2023-06-02,ISSUED,120841928,HFZ 235 WEST 75TH ST OWNER,CAVAN BUILDERS CORP,1167.0,11.0,35.0
40.851373,-73.883359,BRONX,FO,NB,2023-04-28,2023-05-02,ISSUED,220709785,773 E 183RD LLC,WALL TO WALL CONSTRUCTIO*,3114.0,41.0,4.0
40.668302,-73.991475,BROOKLYN,DM,DM,2023-04-28,2023-05-08,ISSUED,322105716,HOUSING PRESERVATION & DEVELOPME,"GRANITE ENVIRONMENT, LLC",1033.0,30.0,10.0
40.628959,-73.957017,BROOKLYN,PL,A2,2023-04-28,2023-05-10,ISSUED,340408419,,GW MECHANICAL CORP,6703.0,73.0,12.0
40.678948,-73.978732,BROOKLYN,AL,A1,2021-05-12,2021-05-18,ISSUED,340747124,119 PARK SLOPE LLC,KLARACON LLC,944.0,10.0,6.0
40.575682,-73.955388,BROOKLYN,EW,A2,2023-01-13,2023-04-28,ISSUED,340800084,,GENGRIC DESIGN LLC,8721.0,375.0,105.0
40.606669,-73.750184,QUEENS,DM,DM,2023-04-07,2023-04-28,ISSUED,421814120,BRISA BUILDERS DEVELOPMENT LLC,ALBA SERVICES INC,15535.0,1.0,21.0
40.706397,-74.006341,MANHATTAN,EW,A2,2023-04-12,2023-04-28,ISSUED,122514546,125 MAIDEN OFFICE EQUITIES LLC,DNA PLUMBING CONTR. INC,70.0,7501.0,16.0
40.701096,-73.984799,BROOKLYN,EW,A2,2023-04-17,2023-04-28,ISSUED,340756818,110 BRIDGE STREET REALTY CORP.,DANIEL J. CONSTRUCTION IN,66.0,18.0,11.0
40.734418,-73.855104,QUEENS,AL,A1,2023-04-19,2023-04-28,ISSUED,440651000,,TAULAND KITCHEN & BATH IN,2123.0,27.0,9.0
40.596843,-73.981437,BROOKLYN,AL,A1,2023-04-21,2023-04-28,ISSUED,321365232,,"TSANG CONSTRUCTION, INC",7095.0,38.0,7.0
40.657453,-73.835575,QUEENS,EW,A2,2023-04-24,2023-04-28,ISSUED,440779640,THIS IS NOT A BUSINESS,VOLTAIC SOLAIRE LLC,14186.0,20.0,4.0
40.693739,-73.812053,QUEENS,AL,A1,2023-04-25,2023-04-28,ISSUED,421757851,BEIGE FAMILY REALTY COMPANY LLC,RFP CONSTRUCTION INC,9503.0,1.0,3.0
40.687759,-73.982898,BROOKLYN,NB,NB,2023-04-26,2023-04-28,ISSUED,320627416,C/O SECOND DEVELOPMENT SERV,SCIAME CONSTRUCTION LLC,166.0,51.0,2.0
40.706386,-73.937689,BROOKLYN,NB,NB,2023-04-20,2023-05-05,ISSUED,302022834,,STELLAR INDUSTRIES INC,3082.0,28.0,15.0
40.720509,-73.945461,BROOKLYN,AL,A1,2023-01-27,2023-05-17,ISSUED,321533373,BAYARD SUNSHINE REALTY LLC,Y&L INTERIOR LLC,2720.0,41.0,110.0
40.677145,-73.780002,QUEENS,EW,A2,2023-04-26,2023-04-28,ISSUED,440773432,,NYSS LLC,12270.0,102.0,2.0
40.625399,-73.974931,BROOKLYN,PL,A1,2023-04-27,2023-04-28,ISSUED,320377739,,AL PLUMBING & CONT. INC,6515.0,80.0,1.0
40.714616,-73.966839,BROOKLYN,AL,A1,2023-06-27,2023-08-07,ISSUED,321385504,DOMINO A LLC / DOMINO B LLC,REFINERY CONSTRUCTION LLC,2414.0,25.0,41.0
40.673948,-73.955539,BROOKLYN,AL,A1,2023-11-24,2024-03-19,ISSUED,321261861,,MAVERICK ASSOCIATES CONST,1231.0,72.0,116.0
40.765242,-73.814963,QUEENS,EQ,DM,2023-05-01,2023-05-04,ISSUED,421947086,15002 PROPERTY LLC,EXCAVATION CONSULTANTS OF,5032.0,18.0,3.0
40.774639,-73.960281,MANHATTAN,AL,A1,2023-05-01,2023-05-09,ISSUED,120667251,HYLINE CONSTRUCTION,BHA CONSULTANTS LLC,1412.0,164.0,8.0
40.833131,-73.885049,BRONX,EQ,DM,2023-05-01,2023-05-10,ISSUED,220747887,1559BOONEAVEHDFCC/OTHE BRIDGEINC,D.P. GROUP GENERAL CONTRA,3009.0,33.0,9.0
40.850268,-73.93227,MANHATTAN,PL,A2,2023-05-01,2023-05-11,ISSUED,122779868,J & O MEAT CORP.,ACCURATE MECHANICAL INC,2154.0,66.0,10.0
40.730497,-73.856029,QUEENS,EW,A2,2023-05-01,2023-05-08,ISSUED,440768064,,CENTURION SOLAR ENERGY,2101.0,41.0,7.0
40.774993,-73.952937,MANHATTAN,AL,A1,2023-05-01,2023-05-16,ISSUED,122725033,320 E 82ND OWNER LLC,SOURCE CONSTRUCTION MANAG,1544.0,41.0,15.0
40.769635,-73.918557,QUEENS,EW,A2,2023-05-01,2023-05-18,ISSUED,440780326,,SURF CLEAN ENERGY INC,620.0,12.0,17.0
40.744575,-73.888172,QUEENS,AL,A1,1993-03-26,1993-04-16,ISSUED,400319428,,TEATE RENOVATING  CORP,1497.0,60.0,21.0
40.787665,-73.906661,QUEENS,EW,A2,2020-10-23,2020-11-10,ISSUED,440629722,"ASTORIA GAS TURBINE POWER, LLC",BRANDENBURG INDUSTRIAL SE,850.0,200.0,18.0
40.700431,-73.939902,BROOKLYN,AL,A1,2023-05-01,2023-05-05,ISSUED,321646625,,PARK PREMIUM ENTERPRISES,3131.0,42.0,4.0
40.787665,-73.906661,QUEENS,DM,DM,2021-11-16,2021-11-18,ISSUED,421784885,"ASTORIA GAS TURBINE POWER, LLC",BRANDENBURG INDUSTRIAL SE,850.0,200.0,2.0
40.753198,-73.993767,MANHATTAN,PL,NB,2023-01-17,2023-05-01,ISSUED,123851796,H HOTEL LLC,DPH PLUMBING & HTG CORP,759.0,29.0,104.0
40.814752,-73.916793,BRONX,EW,A2,2023-04-17,2023-05-01,ISSUED,220625688,442 EAST 148TH STREET REALTY LLC,JRR CONTRACTING INC,2292.0,32.0,14.0
40.609195,-73.959324,BROOKLYN,DM,DM,2023-04-25,2023-05-01,ISSUED,322108287,,ALL BOROUGH GROUP SVC INC,6776.0,28.0,6.0
40.727708,-73.841412,QUEENS,AL,A1,2023-04-28,2023-05-01,ISSUED,420607383,,FRSS GROUP CORP,2240.0,13.0,3.0
40.742013,-73.990653,MANHATTAN,EQ,A3,2023-04-28,2023-05-01,ISSUED,141023354,"JLJ LLC, C/O OLMSTEAD PROPERTIES","WINICK PRODUCTIONS, LLC",825.0,24.0,3.0
40.565858,-74.121175,STATEN ISLAND,AL,A1,2023-04-28,2023-05-01,ISSUED,520391585,,A. FONTANA & SONS LLC,4271.0,18.0,3.0
40.744575,-73.888172,QUEENS,PL,A1,1993-05-03,1993-06-02,ISSUED,400319428,,R & A HEATING & CONTRACTING,1497.0,60.0,30.0
40.608769,-73.753951,QUEENS,PL,A2,2023-06-27,2023-07-18,ISSUED,420981851,FIRST CHURCH OF GOD,G.M.A. PLUMBING & HEATING,15651.0,54.0,21.0
40.669108,-73.81453,QUEENS,PL,A2,2023-06-27,2023-07-19,ISSUED,440391069,MASJID AHLUL QURAN WA SUNNAH,BT'S PLUMBING AND HEATING,11859.0,29.0,22.0
40.762987,-73.831852,QUEENS,AL,A1,2023-06-27,2023-07-21,ISSUED,401622669,XINYUAN USA,ALBA SERVICES INC,4958.0,48.0,24.0
40.728298,-73.717898,QUEENS,EW,A2,2023-05-02,2023-05-22,ISSUED,440776625,,EMPOWER CES LLC,8639.0,80.0,20.0
40.633138,-74.158143,STATEN ISLAND,EQ,NB,2024-03-13,2024-03-19,ISSUED,520218791,ARLINGTON HARBOR LLC,ZAIM CONTRACTOR CORP,1226.0,131.0,6.0
40.879901,-73.843187,BRONX,DM,DM,2023-05-02,2023-05-12,ISSUED,220662815,FTH DEVELOPERS CORP,MARTE DEVELOPMENT LLC,4888.0,28.0,10.0
40.743041,-73.861098,QUEENS,PL,A2,2023-05-02,2023-06-06,ISSUED,421613542,,CATMAN PLUMBING INC,1927.0,35.0,35.0
40.704406,-73.875183,QUEENS,EW,A2,2023-02-24,2023-05-02,ISSUED,421899039,NYC SCA,ABAE ENTERPRISES INC,3812.0,20.0,67.0
40.644172,-74.01819,BROOKLYN,AL,A1,2023-04-20,2023-05-02,ISSUED,321532445,,SAHARA CONTRACTING CORP,837.0,42.0,12.0
40.743715,-74.003335,MANHATTAN,AL,A1,2023-04-21,2023-05-02,ISSUED,123846357,136 NINTH AVENUE CORP,NEW WAVE DESIGN & CONTRAC,742.0,76.0,11.0
40.600834,-73.968404,BROOKLYN,PL,A1,2023-04-27,2023-05-02,ISSUED,321906899,"2032 REALTY, LLC",MELONIK PLBG & HTG CORP,7106.0,182.0,5.0
40.709295,-74.012873,MANHATTAN,NB,NB,2023-03-16,2023-05-10,ISSUED,121183799,VS 125 LLC C/O BIZZI & PART DEV,PLAZA CONSTRUCTION LLC,51.0,14.0,55.0
40.833131,-73.885049,BRONX,FO,NB,2024-03-14,2024-03-19,ISSUED,210181248,1559 BOONE AVE. HDFC INC.,D.P. GROUP GENERAL CONTRA,3009.0,33.0,5.0
40.793521,-73.974485,MANHATTAN,EW,A2,2023-05-03,2023-05-09,ISSUED,123760091,,NORTHLAKE CONSTRUCTION,1252.0,50.0,6.0
